Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199004","Water - Precipitation - unspecified (not reported)","1990-04-15","1990-04-01","1990-04-30","","-15.1","Environmental Isotope Laboratory, University of Waterloo","-122","Environmental Isotope Laboratory, University of Waterloo","23.4","1.7","Environmental Isotope Laboratory, University of Waterloo","83","7.3","7.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199005","Water - Precipitation - unspecified (not reported)","1990-05-15","1990-05-01","1990-05-31","","-11.1","Environmental Isotope Laboratory, University of Waterloo","","","31.5","2.2","Environmental Isotope Laboratory, University of Waterloo","54","11.6","8.9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199006","Water - Precipitation - unspecified (not reported)","1990-06-15","1990-06-01","1990-06-30","","-8.85","Environmental Isotope Laboratory, University of Waterloo","-57","Environmental Isotope Laboratory, University of Waterloo","34.4","2.4","Environmental Isotope Laboratory, University of Waterloo","38","18.6","15.1"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199007","Water - Precipitation - unspecified (not reported)","1990-07-15","1990-07-01","1990-07-31","","-7.82","Environmental Isotope Laboratory, University of Waterloo","-59.9","Environmental Isotope Laboratory, University of Waterloo","34.8","2.4","Environmental Isotope Laboratory, University of Waterloo","114","21.4","16.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199008","Water - Precipitation - unspecified (not reported)","1990-08-15","1990-08-01","1990-08-31","","-7.95","Environmental Isotope Laboratory, University of Waterloo","-49.9","Environmental Isotope Laboratory, University of Waterloo","48.3","3.3","Environmental Isotope Laboratory, University of Waterloo","135","20.3","17.2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199009","Water - Precipitation - unspecified (not reported)","1990-09-15","1990-09-01","1990-09-30","","-9.7","Environmental Isotope Laboratory, University of Waterloo","-62.9","Environmental Isotope Laboratory, University of Waterloo","61.1","4.2","Environmental Isotope Laboratory, University of Waterloo","103","13.4","12.6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199010","Water - Precipitation - unspecified (not reported)","1990-10-15","1990-10-01","1990-10-31","","-8.47","Environmental Isotope Laboratory, University of Waterloo","-53.9","Environmental Isotope Laboratory, University of Waterloo","28.1","2.1","Environmental Isotope Laboratory, University of Waterloo","96","7.9","9.3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199011","Water - Precipitation - unspecified (not reported)","1990-11-15","1990-11-01","1990-11-30","","-10.19","Environmental Isotope Laboratory, University of Waterloo","-65.9","Environmental Isotope Laboratory, University of Waterloo","43.8","3.1","Environmental Isotope Laboratory, University of Waterloo","70","2.3","6.3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199012","Water - Precipitation - unspecified (not reported)","1990-12-15","1990-12-01","1990-12-31","","-13.81","Environmental Isotope Laboratory, University of Waterloo","-97.1","Environmental Isotope Laboratory, University of Waterloo","22.1","1.7","Environmental Isotope Laboratory, University of Waterloo","122","-5.5","3.9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199101","Water - Precipitation - unspecified (not reported)","1991-01-15","1991-01-01","1991-01-31","","-18.81","Environmental Isotope Laboratory, University of Waterloo","-134.7","Environmental Isotope Laboratory, University of Waterloo","64.6","4.3","Environmental Isotope Laboratory, University of Waterloo","52","-10.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199102","Water - Precipitation - unspecified (not reported)","1991-02-15","1991-02-01","1991-02-28","","-19.29","Environmental Isotope Laboratory, University of Waterloo","-138","Environmental Isotope Laboratory, University of Waterloo","52.5","3.6","Environmental Isotope Laboratory, University of Waterloo","46","-6.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199103","Water - Precipitation - unspecified (not reported)","1991-03-15","1991-03-01","1991-03-31","","-12.86","Environmental Isotope Laboratory, University of Waterloo","-119.7","Environmental Isotope Laboratory, University of Waterloo","22.6","1.7","Environmental Isotope Laboratory, University of Waterloo","87","-1.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199104","Water - Precipitation - unspecified (not reported)","1991-04-15","1991-04-01","1991-04-30","","-11.23","Environmental Isotope Laboratory, University of Waterloo","-75.5","Environmental Isotope Laboratory, University of Waterloo","23.5","1.7","Environmental Isotope Laboratory, University of Waterloo","130","8.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199105","Water - Precipitation - unspecified (not reported)","1991-05-15","1991-05-01","1991-05-31","","-6.67","Environmental Isotope Laboratory, University of Waterloo","-37","Environmental Isotope Laboratory, University of Waterloo","30.6","2.2","Environmental Isotope Laboratory, University of Waterloo","","",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199106","Water - Precipitation - unspecified (not reported)","1991-06-15","1991-06-01","1991-06-30","","-4.87","Environmental Isotope Laboratory, University of Waterloo","-27.3","Environmental Isotope Laboratory, University of Waterloo","51","8","Environmental Isotope Laboratory, University of Waterloo","14","19.9",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199107","Water - Precipitation - unspecified (not reported)","1991-07-15","1991-07-01","1991-07-31","","-6.67","Environmental Isotope Laboratory, University of Waterloo","-42.5","Environmental Isotope Laboratory, University of Waterloo","39.1","2.7","Environmental Isotope Laboratory, University of Waterloo","49","21.7",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199108","Water - Precipitation - unspecified (not reported)","1991-08-15","1991-08-01","1991-08-31","","-11.21","Environmental Isotope Laboratory, University of Waterloo","-74.9","Environmental Isotope Laboratory, University of Waterloo","37.1","2.6","Environmental Isotope Laboratory, University of Waterloo","64","20.9",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199109","Water - Precipitation - unspecified (not reported)","1991-09-15","1991-09-01","1991-09-30","","-10.44","Environmental Isotope Laboratory, University of Waterloo","-72.2","Environmental Isotope Laboratory, University of Waterloo","34.4","2.4","Environmental Isotope Laboratory, University of Waterloo","61","13.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199110","Water - Precipitation - unspecified (not reported)","1991-10-15","1991-10-01","1991-10-31","","-8.59","Environmental Isotope Laboratory, University of Waterloo","-54.3","Environmental Isotope Laboratory, University of Waterloo","29.6","2.1","Environmental Isotope Laboratory, University of Waterloo","93","9.1",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199111","Water - Precipitation - unspecified (not reported)","1991-11-15","1991-11-01","1991-11-30","","-12.3","Environmental Isotope Laboratory, University of Waterloo","-82.9","Environmental Isotope Laboratory, University of Waterloo","19.5","1.2","Environmental Isotope Laboratory, University of Waterloo","41","1.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199112","Water - Precipitation - unspecified (not reported)","1991-12-15","1991-12-01","1991-12-31","","-15.86","Environmental Isotope Laboratory, University of Waterloo","-109.2","Environmental Isotope Laboratory, University of Waterloo","43.5","3","Environmental Isotope Laboratory, University of Waterloo","70","-7.7",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199201","Water - Precipitation - unspecified (not reported)","1992-01-15","1992-01-01","1992-01-31","","-17.21","Environmental Isotope Laboratory, University of Waterloo","-122.2","Environmental Isotope Laboratory, University of Waterloo","18.5","1.4","Environmental Isotope Laboratory, University of Waterloo","61","-11.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199202","Water - Precipitation - unspecified (not reported)","1992-02-15","1992-02-01","1992-02-29","","-18.8","Environmental Isotope Laboratory, University of Waterloo","-134.6","Environmental Isotope Laboratory, University of Waterloo","26.9","1.9","Environmental Isotope Laboratory, University of Waterloo","78","-9.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199203","Water - Precipitation - unspecified (not reported)","1992-03-15","1992-03-01","1992-03-31","","-15.5","Environmental Isotope Laboratory, University of Waterloo","-107.2","Environmental Isotope Laboratory, University of Waterloo","13.5","1.1","Environmental Isotope Laboratory, University of Waterloo","98","-6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199204","Water - Precipitation - unspecified (not reported)","1992-04-15","1992-04-01","1992-04-30","","-16.04","Environmental Isotope Laboratory, University of Waterloo","-122.3","Environmental Isotope Laboratory, University of Waterloo","15.9","1.2","Environmental Isotope Laboratory, University of Waterloo","51","4.9",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199205","Water - Precipitation - unspecified (not reported)","1992-05-15","1992-05-01","1992-05-31","","-8.21","Environmental Isotope Laboratory, University of Waterloo","-53.8","Environmental Isotope Laboratory, University of Waterloo","22.3","1.6","Environmental Isotope Laboratory, University of Waterloo","64","13.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199206","Water - Precipitation - unspecified (not reported)","1992-06-15","1992-06-01","1992-06-30","","-8.66","Environmental Isotope Laboratory, University of Waterloo","-61.3","Environmental Isotope Laboratory, University of Waterloo","23.5","1.5","Environmental Isotope Laboratory, University of Waterloo","58","17.1",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199207","Water - Precipitation - unspecified (not reported)","1992-07-15","1992-07-01","1992-07-31","","-10.05","Environmental Isotope Laboratory, University of Waterloo","-71.2","Environmental Isotope Laboratory, University of Waterloo","22.2","1.6","Environmental Isotope Laboratory, University of Waterloo","186","17.9",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199208","Water - Precipitation - unspecified (not reported)","1992-08-15","1992-08-01","1992-08-31","","-9.04","Environmental Isotope Laboratory, University of Waterloo","-62.3","Environmental Isotope Laboratory, University of Waterloo","28","1.5","Environmental Isotope Laboratory, University of Waterloo","105","18.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199209","Water - Precipitation - unspecified (not reported)","1992-09-15","1992-09-01","1992-09-30","","-7.01","Environmental Isotope Laboratory, University of Waterloo","-41.1","Environmental Isotope Laboratory, University of Waterloo","16.5","1","Environmental Isotope Laboratory, University of Waterloo","77","13.9",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199210","Water - Precipitation - unspecified (not reported)","1992-10-15","1992-10-01","1992-10-31","","-9.77","Environmental Isotope Laboratory, University of Waterloo","-61","Environmental Isotope Laboratory, University of Waterloo","29.9","1.9","Environmental Isotope Laboratory, University of Waterloo","47","6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199211","Water - Precipitation - unspecified (not reported)","1992-11-15","1992-11-01","1992-11-30","","-13.77","Environmental Isotope Laboratory, University of Waterloo","-94.4","Environmental Isotope Laboratory, University of Waterloo","11.9","0.8","Environmental Isotope Laboratory, University of Waterloo","94","1.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199212","Water - Precipitation - unspecified (not reported)","1992-12-15","1992-12-01","1992-12-31","","-19.31","Environmental Isotope Laboratory, University of Waterloo","-134.7","Environmental Isotope Laboratory, University of Waterloo","26.6","1.8","Environmental Isotope Laboratory, University of Waterloo","51","-5.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199301","Water - Precipitation - snow","1993-01-15","1993-01-01","1993-01-31","","-16.62","Environmental Isotope Laboratory, University of Waterloo","-125.9","Environmental Isotope Laboratory, University of Waterloo","13.1","0.9","Environmental Isotope Laboratory, University of Waterloo","109","-9.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199302","Water - Precipitation - snow","1993-02-15","1993-02-01","1993-02-28","","-21.3","Environmental Isotope Laboratory, University of Waterloo","-156.1","Environmental Isotope Laboratory, University of Waterloo","24.6","1.7","Environmental Isotope Laboratory, University of Waterloo","61","-13.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199303","Water - Precipitation - unspecified (not reported)","1993-03-15","1993-03-01","1993-03-31","","-21.41","Environmental Isotope Laboratory, University of Waterloo","-158","Environmental Isotope Laboratory, University of Waterloo","15.4","1.1","Environmental Isotope Laboratory, University of Waterloo","87","",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199304","Water - Precipitation - rain","1993-04-15","1993-04-01","1993-04-30","","-12.24","Environmental Isotope Laboratory, University of Waterloo","-83.1","Environmental Isotope Laboratory, University of Waterloo","15.4","1.1","Environmental Isotope Laboratory, University of Waterloo","144","5.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199305","Water - Precipitation - rain","1993-05-15","1993-05-01","1993-05-31","","-7.53","Environmental Isotope Laboratory, University of Waterloo","-45","Environmental Isotope Laboratory, University of Waterloo","24.9","1.6","Environmental Isotope Laboratory, University of Waterloo","80","13.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199306","Water - Precipitation - rain","1993-06-15","1993-06-01","1993-06-30","","-7.54","Environmental Isotope Laboratory, University of Waterloo","-47.7","Environmental Isotope Laboratory, University of Waterloo","21.7","1.5","Environmental Isotope Laboratory, University of Waterloo","101","17.4",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199307","Water - Precipitation - rain","1993-07-15","1993-07-01","1993-07-31","","-8.07","Environmental Isotope Laboratory, University of Waterloo","-56.7","Environmental Isotope Laboratory, University of Waterloo","22.7","1.6","Environmental Isotope Laboratory, University of Waterloo","66","21.8",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199308","Water - Precipitation - rain","1993-08-15","1993-08-01","1993-08-31","","-6.01","Environmental Isotope Laboratory, University of Waterloo","-38.7","Environmental Isotope Laboratory, University of Waterloo","26.3","1.9","Environmental Isotope Laboratory, University of Waterloo","50","21",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199309","Water - Precipitation - rain","1993-09-15","1993-09-01","1993-09-30","","-10.73","Environmental Isotope Laboratory, University of Waterloo","-74.9","Environmental Isotope Laboratory, University of Waterloo","21.9","1.5","Environmental Isotope Laboratory, University of Waterloo","92","13.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199310","Water - Precipitation - rain","1993-10-15","1993-10-01","1993-10-31","","-9.98","Environmental Isotope Laboratory, University of Waterloo","-64.3","Environmental Isotope Laboratory, University of Waterloo","18.1","1.1","Environmental Isotope Laboratory, University of Waterloo","101","6.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199311","Water - Precipitation - unspecified (not reported)","1993-11-15","1993-11-01","1993-11-30","","-11.76","Environmental Isotope Laboratory, University of Waterloo","-78.6","Environmental Isotope Laboratory, University of Waterloo","10.2","0.9","Environmental Isotope Laboratory, University of Waterloo","98","0.5",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199312","Water - Precipitation - snow","1993-12-15","1993-12-01","1993-12-31","","-19.29","Environmental Isotope Laboratory, University of Waterloo","-136.8","Environmental Isotope Laboratory, University of Waterloo","17.1","1.2","Environmental Isotope Laboratory, University of Waterloo","54","-6.4",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199401","Water - Precipitation - unspecified (not reported)","1994-01-15","1994-01-01","1994-01-31","","-22.1","Environmental Isotope Laboratory, University of Waterloo","-160.4","Environmental Isotope Laboratory, University of Waterloo","17.7","1.3","Environmental Isotope Laboratory, University of Waterloo","68","-18",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199402","Water - Precipitation - unspecified (not reported)","1994-02-15","1994-02-01","1994-02-28","","-19.5","Environmental Isotope Laboratory, University of Waterloo","-145","Environmental Isotope Laboratory, University of Waterloo","25.1","1.8","Environmental Isotope Laboratory, University of Waterloo","56","-11.8",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199403","Water - Precipitation - unspecified (not reported)","1994-03-15","1994-03-01","1994-03-31","","-20.4","Environmental Isotope Laboratory, University of Waterloo","-153.4","Environmental Isotope Laboratory, University of Waterloo","16","1.2","Environmental Isotope Laboratory, University of Waterloo","63","",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199404","Water - Precipitation - unspecified (not reported)","1994-04-15","1994-04-01","1994-04-30","","-11","Environmental Isotope Laboratory, University of Waterloo","-78.2","Environmental Isotope Laboratory, University of Waterloo","18.3","1.2","Environmental Isotope Laboratory, University of Waterloo","85","5.5",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199405","Water - Precipitation - unspecified (not reported)","1994-05-15","1994-05-01","1994-05-31","","-9.4","Environmental Isotope Laboratory, University of Waterloo","-67.1","Environmental Isotope Laboratory, University of Waterloo","22.8","1.8","Environmental Isotope Laboratory, University of Waterloo","77","18.1",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199406","Water - Precipitation - unspecified (not reported)","1994-06-15","1994-06-01","1994-06-30","","-8.6","Environmental Isotope Laboratory, University of Waterloo","-57.4","Environmental Isotope Laboratory, University of Waterloo","23.3","1.6","Environmental Isotope Laboratory, University of Waterloo","165","18.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199407","Water - Precipitation - unspecified (not reported)","1994-07-15","1994-07-01","1994-07-31","","-8.2","Environmental Isotope Laboratory, University of Waterloo","-49.7","Environmental Isotope Laboratory, University of Waterloo","22.9","1.6","Environmental Isotope Laboratory, University of Waterloo","115","21.4",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199408","Water - Precipitation - unspecified (not reported)","1994-08-15","1994-08-01","1994-08-31","","-7","Environmental Isotope Laboratory, University of Waterloo","-41","Environmental Isotope Laboratory, University of Waterloo","22.8","1.6","Environmental Isotope Laboratory, University of Waterloo","120","18.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199409","Water - Precipitation - unspecified (not reported)","1994-09-15","1994-09-01","1994-09-30","","-7.8","Environmental Isotope Laboratory, University of Waterloo","-48.6","Environmental Isotope Laboratory, University of Waterloo","21.3","1.5","Environmental Isotope Laboratory, University of Waterloo","56","14.8",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199410","Water - Precipitation - unspecified (not reported)","1994-10-15","1994-10-01","1994-10-31","","-9.2","Environmental Isotope Laboratory, University of Waterloo","-62.5","Environmental Isotope Laboratory, University of Waterloo","23.6","1.1","Environmental Isotope Laboratory, University of Waterloo","15","9.1",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199411","Water - Precipitation - unspecified (not reported)","1994-11-15","1994-11-01","1994-11-30","","-12.2","Environmental Isotope Laboratory, University of Waterloo","-82.2","Environmental Isotope Laboratory, University of Waterloo","11.8","0.9","Environmental Isotope Laboratory, University of Waterloo","88","3.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199412","Water - Precipitation - unspecified (not reported)","1994-12-15","1994-12-01","1994-12-31","","-17.1","Environmental Isotope Laboratory, University of Waterloo","-119.8","Environmental Isotope Laboratory, University of Waterloo","11.5","0.9","Environmental Isotope Laboratory, University of Waterloo","37","-4.6",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199501","Water - Precipitation - unspecified (not reported)","1995-01-15","1995-01-01","1995-01-31","","-12","Environmental Isotope Laboratory, University of Waterloo","-87.4","Environmental Isotope Laboratory, University of Waterloo","10.4","0.8","Environmental Isotope Laboratory, University of Waterloo","146","-7",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199502","Water - Precipitation - unspecified (not reported)","1995-02-15","1995-02-01","1995-02-28","","-19.1","Environmental Isotope Laboratory, University of Waterloo","-136.6","Environmental Isotope Laboratory, University of Waterloo","23","8","Environmental Isotope Laboratory, University of Waterloo","30","-10.4",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199503","Water - Precipitation - unspecified (not reported)","1995-03-15","1995-03-01","1995-03-31","","-7.3","Environmental Isotope Laboratory, University of Waterloo","-70.6","Environmental Isotope Laboratory, University of Waterloo","29.2","2","Environmental Isotope Laboratory, University of Waterloo","30","0.7",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199504","Water - Precipitation - unspecified (not reported)","1995-04-15","1995-04-01","1995-04-30","","-7.4","Environmental Isotope Laboratory, University of Waterloo","-46.8","Environmental Isotope Laboratory, University of Waterloo","19.5","1.5","Environmental Isotope Laboratory, University of Waterloo","40","3.5",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199505","Water - Precipitation - unspecified (not reported)","1995-05-15","1995-05-01","1995-05-31","","-7","Environmental Isotope Laboratory, University of Waterloo","-49.4","Environmental Isotope Laboratory, University of Waterloo","12.5","0.8","Environmental Isotope Laboratory, University of Waterloo","74","13.4",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199506","Water - Precipitation - unspecified (not reported)","1995-06-15","1995-06-01","1995-06-30","","","","-57.2","Environmental Isotope Laboratory, University of Waterloo","13.8","1.1","Environmental Isotope Laboratory, University of Waterloo","101","20.2",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199507","Water - Precipitation - unspecified (not reported)","1995-07-15","1995-07-01","1995-07-31","","-6.6","Environmental Isotope Laboratory, University of Waterloo","-43.3","Environmental Isotope Laboratory, University of Waterloo","22.3","1.6","Environmental Isotope Laboratory, University of Waterloo","111","21",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199508","Water - Precipitation - unspecified (not reported)","1995-08-15","1995-08-01","1995-08-31","","-5.9","Environmental Isotope Laboratory, University of Waterloo","-37.9","Environmental Isotope Laboratory, University of Waterloo","21.3","1.5","Environmental Isotope Laboratory, University of Waterloo","78","20.3",""
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","199509","Water - Precipitation - unspecified (not reported)","1995-09-15","1995-09-01","1995-09-30","","-8.3","Environmental Isotope Laboratory, University of Waterloo","-52.9","Environmental Isotope Laboratory, University of Waterloo","22.8","1.6","Environmental Isotope Laboratory, University of Waterloo","58","12.8",""
